,number,ユーザー名,コメント
1491,150-1,mas*****,"さあ、昼飲みが始まるぞ!
ファミレスで老人や主婦がぺちゃくちゃおしゃべり。
やらないよりはいいのか？なのか？
私は政府の意見にもう耳を貸しません。
自分の頭で考えて決断したことに沿って行動します。
さすれば他者のせいにはしませんから。
今年は日本人がいままでしてこなかった自分で考えて決めて、それに腹ククリ行動することが問われる年。
怖がり、不満あるならなにかしら自分でアクションを。
可哀想な私、悪い政府、他者と言っててもなにもかわりません。
他人が源なのか？自分が源なのか？
腹ククる必要がありますね。
法律には従います。
が、必要以上の忖度はもうしないかな。"
1492,150-2,wbt*****,"ジムは時短にした方が密になるよ！

24時間がいい！"
1493,150-3,aaa*****,"ボンクラ
ここまできたら、そんなんで効果なんて殆ど無い
１ヶ月でおわらせたいなら、例外無く外出禁止くらいしろ！
ダラダラやっても切りがない"
1494,150-4,kan*****,"休校にできない事情は理解しているつもりだけど、
この状況下で電車に乗せて学校に行かせるのも親としては苦渋の決断。

悩ましい。苦しい。"
1495,150-5,mad*****,いまさらかよ。
1496,150-6,fnl*****,"百貨店など１時間短縮して何がかわる？
もっと真面目に考えてくれ、1時間の短縮で変わるのはそこで働いている人の給料が減るだけだよ。感染率は変わらない。"
1497,150-7,itu*****,"映画館はぺちゃくちゃ喋らないので規制しないはわかります。
劇場は演者が喋るので規制しないのはおかしいと思います。
実際に劇場でクラスターありましたよね。
百貨店でぺちゃくちゃ喋りながら歩く人っいますかね？複数人で店舗に行かなければOKじゃないですかね。
結局数字の根拠がないし、それぞれの施設の感染に関するエビデンスもないので規制する側の感覚で良し悪し決めているのが滑稽でならない。
明らかに期間で区切るべきでないし、知事連中の要請で緊急事態宣言を決めるべきではない。
この国の政治家はおかしい。"
1498,150-8,eas*****,"4月の緊急事態宣言のときより実質緩めって事だよね。あの時より医療機関ははるかに切迫してる。1ヶ月という期限の根拠がわからない。
しっかり数値目標を出すべき。"
1499,150-9,qhp*****,東京のフィットネストジムもどんどん閉鎖 してよ!!悪い経営者 スタッフばかりだよ。いじめしかしてないよな。どんどんつぶれていいよ!!フィットネストジムで確実に感染してるよな!!
1500,150-10,rkk*****,とにかく自民党ジジィ連中を排除するには、国民が団結し、次期選挙で自民党には票を入れない。最低限、二階、麻生、菅、安倍には入れない。選挙区の皆さんお願いします。
1501,151-1,pen*****,"ウイルスが夜行性だから、昼間は大丈夫、

って思ってるの？"
1502,151-2,kaw*****,色々な業種に時短を求めるということは、保証はどうするんですか？個人経営の飲食店に6万、百貨店にも6万だったら話にならないですよ。それぞれに平等にできないなら、全国民一律しかないと思います。
1503,151-3,法治国家に人民裁判と私刑は無用,"期間を先に決めてどうすんの？
実行再生産数といった具体的な指標を示して、その値が目標値に達したら宣言を解除、そうした形に持っていかないと、ただの「対策をがんばっています」アピールにしかならんぞ。

本気で感染を押さえ込む気がこの政府にはあるのか？"
1504,151-4,gac*****,時短とは営業時間が短くなるということ。つまり人が集中するということ。バカなのかな？w
1505,151-5,yuk*****,これは、自動車免許を取る時に誰もが、習ったと思います。基本中の基本、「かもしれない運転」が大切です。 「大丈夫だろう運転」はいけません、危険ですよ。事故がおきてたからでは遅いということです。麻生とか二階のジジイ連中は、まだ大丈夫だろうという判断でこのザマですよね。結果論で物はだれでも言えるっていいましたけど、自動車運転の教習でそんな教え方を推奨するのですか？
1506,151-6,yos*****,"緊急事態宣言が出る事は、理解出来ますが、1ヶ月後に解除ですか？
解除する根拠をある程度示してくれないんですかねぇ〜
東京の感染者が、1日100人以下になったらとか具体的に示さないのですか⁇
菅さん️これから、何度も同じ事を何度も繰り返すつもりですか"
1507,151-7,(^o^)ノ⑩,"～2月17日だったら多少は不信感を拭えたのに。
残念です、お疲れ様でした。"
1508,151-8,xpa*****,全店終日休業がいいと思います。
1509,151-9,hir*****,"政府は、一体どうしたいのかな？どこまで感染者を減らす考えがあるのかをきちんと説明して欲しいですよね。

ほんとにこんなんでオリンピックやれるのかな？

参加する選手のことを考えると、もしも開催出来なかったとしたら、政府の責任も全く無いとは言えないんじゃないかな。

どうせ出すなら、もっと早く緊急事態宣言を出すべきだと思います。あまりにも決断力が欠けてる。"
1510,151-10,caf*****,"運動施設も対象とは。。
前回もそうでしたが、前回は経済自体が鈍化していたので、そこまでストレスは無かったけど。

これやるなら、
政治家の方々もちゃんと自粛ヨロです。
隠れてやったのがすっぱ抜かれたら暴動モンですよ。"
1511,152-1,nit*****,運動施設は、きっぱり閉じるか、時間のばして利用状況を疎にするかどっちかだと思いますけど。時短したら終わり時が密になるだけな気がしますけどね。
1512,152-2,s_*****,"百貨店って、そもそも２０時には営業終了でしょう。
百貨店の営業時間は関係ないと思うが。"
1513,152-3,ts_*****,こんな時に国会は長期間の冬休み。緩い対策を遅れて打つ内閣。１ヶ月で感染拡大が収まるとか五輪開催は緊急事態宣言と関係ないとか、非常識なコメントを発する、オツムテンテンの官房長官。こんな連中を先頭にしてコロナウイルスと戦わざるを得ない日本国民は世界で一番不幸な民族です。風邪の親戚だからコロナなんか気にしないっていうブラジルの大統領の方がまだマシです。何もしないって公言してるんだから感染者が増えても不思議はありません。我が国の政権は、努力するとか注視するとか抽象的なコメントばかり発して、昨年の9月に7万人だった累計感染者が、正月明けに25万人です。僅か３ヶ月で18万人の人がウイルスに感染したのです。アジアではインドに次いでワースト2位です。まさかインドを抜いてワースト1位なんてことにはならないでしょうが、この先どこまで感染拡大するのか恐ろしい限りです。
