,number,ユーザー名,コメント
2110,211-10,bab*****,"（文頭）いつまでもあてにならないPCR検査の陽性に踊らされ過ぎ。陽性、感染、発症は全て違います。
報道の言い方は感染者数と言っていますが、正解には陽性者数です。陽性＝感染では無いし、可能性有位ですよ。
発症者だけ対応すれば十分対応可能な病気です。（文末）"
2111,212-1,mom*****,"（文頭）朝の番組でやってたが店やってなくとも公園で酒盛りしてるヤツがいる
しかも結構な人数
我慢できない人達がコロナ収束の大きな妨げではないでしょうか？（文末）"
2112,212-2,fin*****,（文頭）ソンナコトナイヨ（文末）
2113,212-3,fre*****,"（文頭）ふーん、下がってるんだ。じゃぁ、GO TO再開だし、オリンピックも問題なさそうだねｗ
緊急事態宣言ももういらなくなるんじゃないかな（　＾ω＾）・・・（文末）"
2114,212-4,Robert,（文頭）死の五輪の為の数字調整（文末）
2115,212-5,ken*****,（文頭）フジサンケイグループの「菅内閣」支持率と同じです。誰もが、2月7日までに、罹患者数を５００人以下にするのを読み切っていました。スカの筋書き通りですかね！（文末）
2116,212-6,毛玉,（文頭）え…嘘くさい…（文末）
2117,212-7,****,"（文頭）いやいやいや
これはさすがに信じられない（文末）"
2118,212-8,あだもす,"（文頭）東京五輪強行するための減る減る詐欺。
感染源は追わず、若者たちは検査せず、
のルール改正となりましたので
数字は減って当たり前。
自民党終わってます。（文末）"
2119,212-9,amo*****,（文頭）濃厚接触は追わず、自覚気味のみ検査、絞り減らす意図。勿論無症状はうろうろしてますからね。色々と都合よく擦り合わせしてる状況。なんせ、国民は生活保護受ければよいんですもんね？そりゃあ自分らだけ高い給料もらいたいもんな？あなた達も生活保護受ければ！？もう政治家総入れ替えだな。（文末）
2120,212-10,him*****,"（文頭）無症状の数はどのくらいいるのだろうか？
これまでも無症状のまま１０日以上経過した人はどのくらいの人数なのでしょう？（文末）"
2121,213-1,ani*****,（文頭）ここまで下がってるなら延長する必要なくね？オリンピックマジックでなければの話ですが。（文末）
2122,213-2,v*****,（文頭）本当か？オリンピック向けのでたらめ？（文末）
2123,213-3,bla*****,（文頭）ここまであからさまに数字の操作が出来るんだ…日本はもう北朝鮮並みの情報統制だ…絶望的。命を守るんじゃなく、とにかく国民から金を搾取したいんだね。こんな国だったんだな、日本。悲しい。（文末）
2124,213-4,hm3*****,"（文頭）さすが、月曜日というところでしょう。
明日はこの倍以上であることは間違いない。
でも、400人以下がたった1ヶ月と10日前だったとは。
如何に年末正月とバカ連中が遊び回ったというとこだ。（文末）"
2125,213-5,bag*****,"（文頭）ここすばらくの動向からして減少傾向なのは確かそう
なんでだろう？（文末）"
2126,213-6,dg_*****,"（文頭）確実に陽性が減って
オリンピック出来そうで良かった。
開催になった時、海外の選手陣はちゃんと日本に来てくれるかな？コロナでパスしますって国はあるかな？（文末）"
2127,213-7,m*b*?*?*,"（文頭）やっぱり寒い冬の夜閉ざされた空間での飲酒と唾ペッペだったわけね・・・

近所最寄り駅の酒場は20時で閉まる
皆悪酔して距離感無くして唾ペッペする前にお開きとなる。これが良かったのだろう。
なので通りがかりに見えた危険極まりない風景が一掃された
やっぱりこれが大きな一因だったというわけだ

減り方が急すぎて心配だが、上記が原因で本当に減ったのなら喜びたいが
どうだろうかな・・・（文末）"
2128,213-8,*****,（文頭）何人小細工していじってるのかも発表しよう！（文末）
2129,213-9,pur*****,"（文頭）統計学の専門家とやが、今日の感染者の数は４００人と
予測していた。が話は簡単。先週の数に 実効再生産数の０．７
をかけただけ。私にも予測できた。私の予測は４００人だったが
まー誤差の範囲・専門家なんてこんなもんです。緊急事態
宣言が出たときの予測なんて、専門家はだれ一人あたって
いない。夜の時短だけでは横ばいが精いっぱいといっていた
ひとが圧倒的。だから専門家のいう事は、まったく根拠ない数値
を元に計算してるって事です。人の行動が読めないからです。
あと新型コロナの特性をだれもまだ理解してないのだろう。
だからあたりもしない予測はしないでほしい。もしくは
医療界の為、また医師会の為、いつも感染が悪化する予測を
してるかのどちらかだろう。（文末）"
2130,213-10,abc*****,"（文頭）飲食店に、無駄金が税金から間違って流れっ放しだと、他の物販店などの閉店につながってしまう。

速やかに、飲食店への改給付額の見直しを。（文末）"
2131,214-1,abc*****,"（文頭）飲食店に、無駄金が税金から間違って流れっ放しだと、他の物販店などの閉店につながってしまう。

速やかに、飲食店への改給付額の見直しを。（文末）"
2132,214-2,sim*****,（文頭）なんか今度は、何で解除しないんだ、って騒ぎ始めそうだ。（文末）
2133,214-3,fcx*****,"（文頭）分母と分子。
検査数は増えたの？変わらないの？減ったの？

何が原因？
子供でもわかるけど。
結果だけじゃ喜べない。（文末）"
2134,214-4,say*****,（文頭）減ったならまた濃厚接触追跡したら？（文末）
2135,214-5,kaz*****,"（文頭）この重症者の少なさで何が緊急事態？延長する？これだけ経済に深刻な打撃を与えてまた延長？正気か？
インフルエンザより比較にならないほど危険性がない新型ウィルスに
何をそんなに恐れる必要がある？いい加減に気付いてくれよ！！
本当にお願いします。（文末）"
2136,214-6,rih*****,"（文頭）ホントか？平気で捏造、改竄、破棄をしてきた
政府。都の発表とはいえ、したたかな緑の狸の
する事は眉に唾をつけなければ。
当局発表を素直に信ずることが出来なくなった
自分が情けないけど、そんな人間にしたのは
どこのどいつだ！アホくさ。（文末）"
