,number,ユーザー名,コメント
1554,156-4,suz*****,百貨店のインショップでファッションの小売業をしています。今回でダメージは決定的になります。前回は百貨店自体が休業しましたがファッションは補償なし、雇用調整助成金で何とかスタッフへのお給料はどうにかなりましたがそれ以外は自社負担、それでも持続化給付金や一律の給付金があり、コロナを脱するまでなんとか、という思いでやってきました。ファッションはそれ以降も真綿で首を絞められるような状況が続いています。国は頼れないので自助努力しかない。オンライン販売、予約制販売、ライン接客で代引き発送など取れる策は取ってますが軌道に乗せるまで持たないかも。。経営者のつぶさないぞ！という気持ちだけで持ってる部分が大きいです。緊急事態宣言を出すが補償なしなら『会食を伴わないお買い物は問題なし！』くらい言ってもらいたいです。どっちかはっきり示してほしいです。
1555,156-5,",.........",全国一斉春までどの業種もおやすみにして下さい。テレワークとか一部の業種しか言われないんで、現場やってる我々も休んでカネほしいんですけどー。
1556,156-6,*****,意地でも2月7日にこだわる。本当に自民党の体たらくと来たら。マジで選挙ぼろ負けしそうだけど大丈夫？
1557,156-7,spe*****,"全国にしちゃうと感染拡大してない東北とかから非難されるから小出しになるのは仕方ない

けど知事から要請があればすぐするべき。"
1558,156-8,k19*****,二階派に「勝手な事をしやがって」と言われない為に遅れたのでしょうね。
1559,156-9,mas*****,カースーとでも言っとけ。
1560,156-10,fdd*****,こんなことなら今年夏ごろまでには選挙あるのだから石破にやらせれば良かったのでは？問題起きれば全て石破に責任で良かったのに欲だして菅ありきの総理大臣なるからこんなことに二階の罠に菅がはまるのだよ。下手すりゃ今度の選挙二階のせいで自民党ぼろ負けもあるぞ少なくても飲食店旅館ホテルも乗り物的にまわしてるからねこの４つが敵でないと言うなら救いようないね。コロナ長引けばGOToは再開できないホテルも旅館も飲食店大幅収入減
1561,157-1,qah*****,"ほんと決断が遅い
それぞれの地域の事情を知っている知事が必要だと判断して要請しているのに「検討する」言ってから何日経ってるんだ？一体何を検討するのか？
ニュージーランドでたった数人の感染者が出ただけで即時ロックダウンしてウイルスの封じ込めをしているというのに日本では検討している間にもどんどん感染者は増えている。
ニュージーランドように少数のうちから動いていればこんなにダラダラと長期間自粛なんてせずに済んだのに。"
1562,157-2,bla*****,"前回緊急事態宣言を出した際も小出しにして結局全国に出すはめになったのに、同じ事を繰り返してるだけじゃん。どうみても関西や名古屋あたりは爆発的に増えているし知事がそう言っている。
菅さんは官房長官としてずーっと見てきているはずなのに何を学んできたんでしょうかね？？？"
1563,157-3,rin*****,党の役員会では喋れて国会では喋れないか。
1564,157-4,har*****,"島国の国内でいくら頑張っても、渡り鳥のようにやってくる外国からの入国を止めなければ意味がないし、島国に蔓延するだけ。
一部の外国では証明書はお金で買えると言われています。賄賂が横行する国では何でも出来ます。
国を出るときは陰性でしたなんて、信じられるんですか？ドラッグの密輸は捕まりますが、ウイルスの密輸は、捕まるどころか、ご丁寧に治療付きです。
日本人の感覚で、外国人のモラルを信じるのは馬鹿としか言いようがない。"
1565,157-5,xxx*****,"ようは、せこーいスカおじさん（笑）
肝っ玉の小さい、スカおじさん（大笑い）
ニカイの顔色伺う、スカおじさん（爆笑）"
1566,157-6,眠だるい人,総理大臣を外部委託できないものだろうか？
1567,157-7,min*****,"小出し感満載なのは
下手に宣言広げて給付金や補償の額を少なくしないと財務省に怒られたりしたくないからだろ？
やりすぎはいかんけど国債発行して全部日銀に買い取らせれば良いのに。
それをやると増税の口実も無くなるからやらないんですかね"
1568,157-8,おえんのじゃー,まさに逐次投入やな！
1569,157-9,nan*****,"緊急宣言出すのはいいが、個人経営の元々売り上げ少ない飲食店に協力金出すのやめてほしい。
店休んでもぼろ儲けって聞いて腹立ってきた。"
1570,157-10,myg*****,仮に5年続くとして感染増加するたびに時短要請して苦しませるの？このやり方が間違ってると判断せざる得ない
1571,158-1,eme*****,"もう全国一斉で発出して、昨年みたいに中小企業に有効となる持続化給付金のような業種を問わない給付や緊急融資制度の第２弾を制度化して当面の運転資金の繋ぎを検討し、状況改善が確認できる都道府県を解除していくという方が後出し感なくなると考えますけど、そのような考えを政府の方々は持てないのでしょうか…。

私見ですけど、商業施設と学校（小学校・中学校・高校・大学）をやめない限り、人出は前回のようには減らないのでは。
学校や商業施設でもコロナの感染者は確実に出ていますよ。
このような中でテレワーク出来ずに頑張っている教職員の不安とかは考えなくてよいのでしょうか。
他業種の人間ですが、医療関係者の方々と同様に頭の下がる思いです。"
1572,158-2,har*****,"本音で言わせてもらうと
いや遅えよって感じです。"
1573,158-3,nfbh,まずは、全てにおいて満足のいく補償だよ！経済との両立なんて不可能｡
1574,158-4,bne*****,"情けない。自分の考えとか意思が無い!
やはり石破のオッサンがマシやな。"
1575,158-5,dlh*****,給付金無しの緊急事態宣言は死を意味するので、家族を守る立場の私には聞けません！こんな小出し、騙しでオリンピックって無理があり過ぎだろう！
